"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2025-07-06","78.3","4.19","5.13","Lopez, Jacob",668800,682052,,"swinging_strike",,,,,8,"Andrew Knizner singles on a line drive to right fielder Lawrence Butler.","R","R","L","ATH","SF","S",,,2,1,2025,"-0.63","-0.05","-0.17","1.57",,,,0,5,"Top",,,,,,,-8.294066196606781,-113.71196118510358,-0.6175154966089031,-3.7311341507224647,23.586995607065308,-32.682765219245766,"3.28","1.5",,,,"78.4",2408,"6.8",777210,669127,701762,680869,691777,805779,691016,672016,671732,"53.7",,,,,,,,36,4,"Slider",1,2,2,1,2,1,2,1,"Strategic","Standard",290,"0","-0.069","66.9","8.6",,"0.069",,-1,1,"0.356","0.644",27,30,27,30,2,1,6,2,6,3,"3.82","-0.63","0.63","17.2",22.312183693611733,-41.93986700655421,25.67069064919771,33.8130573570885,58.80820249260364
"CH","2025-07-06","86.5","1.82","5.87","Rogers, Trevor",663586,669432,"grounded_into_double_play","hit_into_play",,,,,7,"Austin Riley grounds into a double play, third baseman Ramón Urías to second baseman Jackson Holliday to first baseman Coby Mayo. Jurickson Profar out at 2nd. Austin Riley out at 1st.","R","R","L","ATL","BAL","X",5,"ground_ball",0,0,2025,"1.35","0.51","-0.4","2",,,595777,1,6,"Bot",98.53,166.79,,,,,-8.10953489948137,-125.6451357396835,-4.031066520106,15.97058851650633,26.0465772894364,-26.132278811637363,"3.54","1.63",30,"107.7",-3,"87.1",1446,"6.8",777222,607732,691723,702616,602104,683002,681297,656775,657656,"53.71",0.429,0.386,"0",1,0,0,4,44,1,"Changeup",0,2,0,2,2,0,0,2,"Standard","Standard",114,"-0.078","-0.314","82.2","7.8",0.449,"0.314","107.7",-2,-2,"0.254","0.254",27,28,28,28,3,2,6,1,6,2,"2.55","1.35","-1.35","22.5",17.497561133780675,-7.49750044328984,40.93700494240331,32.21964221361022,37.728449399655304
"CH","2025-07-06","85.7","1.86","6.04","Skubal, Tarik",608070,669373,,"called_strike",,,,,3,"José Ramírez pops out to shortstop Trey Sweeney.","R","R","L","CLE","DET","S",,,0,0,2025,"0.98","0.72","0.33","3.03",,,,0,7,"Bot",,,,,,,-5.610698434513345,-124.74259172099025,-2.298712122826565,11.327870573147658,24.41108607542837,-24.39728120530231,"3.34","1.48",,,,"86",1857,"6.4",777226,693307,679529,690993,595879,700242,682985,678009,672761,"54.07",,,,,,,,46,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0","-0.037",,,,"0.037",,0,0,"0.586","0.586",28,32,29,33,3,2,7,1,5,1,"2.38","0.98","-0.98","46.7",,,,,
"ST","2025-07-06","81.6","2.09","6.5","Crochet, Garrett",642708,676979,"single","hit_into_play",,,,,3,"Amed Rosario singles on a ground ball to right fielder Roman Anthony.","R","R","L","WSH","BOS","X",9,"ground_ball",0,1,2025,"-1.06","-0.24","0.54","3.64",,,,2,4,"Bot",170.57,115.2,,,,,-1.4553309885479635,-118.88019760510893,0.5793829891300963,-9.784688454190993,22.26774790322343,-34.77069620883258,"3.52","1.66",101,"94",4,"82.1",2439,"6.5",777213,657136,647351,663853,681987,596115,680776,678882,701350,"54",0.46,0.433,"0.9",1,1,0,4,41,2,"Sweeper",2,4,2,4,4,2,2,4,"Strategic","Standard",296,"0.016","0.373",,,0.53,"-0.373","94.0",-2,-2,"0.252","0.252",26,29,26,30,3,2,6,3,6,2,"3.65","-1.06","1.06","43.5",,,,,
"ST","2025-07-06","77.5","2.06","5.67","Rogers, Trevor",621566,669432,"strikeout","swinging_strike",,,,,5,"Matt Olson strikes out swinging.","R","L","L","ATL","BAL","S",2,,2,2,2025,"-0.86","0.73","0.27","2.33",,,595777,0,6,"Bot",,,,,,,-2.2634952389952776,-112.8286770236323,-1.477011506577103,-6.839906021595242,22.773108861197713,-25.94530305168743,"3.59","1.72",,,,"77.7",2133,"6.7",777222,607732,691723,702616,602104,683002,681297,656775,657656,"53.82",,0,"0",1,0,0,,43,7,"Sweeper",0,2,0,2,2,0,0,2,"Infield shade","Standard",244,"-0.053","-0.228","74.1","9.2",,"0.228",,-2,-2,"0.307","0.307",27,31,28,31,3,2,6,1,6,2,"3.1","-0.86","-0.86","17.4",34.29936255187319,-65.63382399130639,34.5316233726912,,
"FC","2025-07-06","95.4","1.58","6.12","Fried, Max",516782,608331,,"called_strike",,,,,3,"Starling Marte singles on a sharp line drive to center fielder Trent Grisham. Jeff McNeil to 3rd. Hayden Senger to 2nd.","R","R","L","NYM","NYY","S",,,0,0,2025,"-0.03","0.8","0.38","3.42",,643446,663584,1,5,"Bot",,,,,,,-3.1008707933094395,-138.8606036562036,-3.2230746309770515,0.4111696312482665,34.98428641707357,-21.294495082351002,"3.57","1.59",,,,"95.3",2327,"6.5",777216,669224,502671,518934,672724,683011,641355,663757,592450,"54.02",,,,,,,,43,1,"Cutter",0,5,0,5,5,0,0,5,"Standard","Standard",156,"0","-0.039",,,,"0.039",,-5,-5,"0.092","0.092",31,36,31,37,3,2,5,1,6,17,"1.72","-0.03","0.03","45.0",,,,,
"SL","2025-07-06","77.2","4.02","5.21","Lopez, Jacob",668800,682052,,"called_strike",,,,,5,"Andrew Knizner singles on a line drive to right fielder Lawrence Butler.","R","R","L","ATH","SF","S",,,2,0,2025,"-0.48","0","0.2","2.42",,,,0,5,"Top",,,,,,,-7.3271085745694196,-112.19848725136418,1.0598885544846988,-2.6916749420450277,20.476269919294342,-32.56999077335632,"3.21","1.54",,,,"77.9",2323,"6.9",777210,669127,701762,680869,691777,805779,691016,672016,671732,"53.64",,,,,,,,36,3,"Slider",1,2,2,1,2,1,2,1,"Strategic","Standard",280,"0","-0.065",,,,"0.065",,-1,1,"0.356","0.644",27,30,27,30,2,1,6,2,6,3,"3.83","-0.48","0.48","19.4",,,,,
"CH","2025-07-06","78.4","2.12","5.66","Boyd, Matthew",686780,571510,,"ball",,,,,13,"Pedro Pagés grounds out, third baseman Matt Shaw to first baseman Michael Busch.","R","R","L","CHC","STL","B",,,2,2,2025,"1.55","0.31","-1.16","1.73",,,,0,5,"Top",,,,,,,-9.899922329130098,-113.8423168129041,-2.307329976073504,15.147043086180762,17.35564656559575,-29.223838395726762,"3.28","1.47",,,,"78.6",1706,"6.2",777219,624512,683737,663538,807713,621020,664023,691718,663656,"54.3",,,,,,,,44,6,"Changeup",10,0,0,10,0,10,0,10,"Standard","Standard",117,"0","0.107",,,,"-0.107",,10,-10,"0.997","0.003",34,26,34,27,2,1,5,1,6,2,"3.36","1.55","-1.55","31.3",,,,,
"FF","2025-07-06","89.9","1.42","6.05","Anderson, Tyler",665489,542881,"field_out","hit_into_play",,,,,2,"Vladimir Guerrero Jr. flies out to center fielder Jo Adell.","R","R","L","TOR","LAA","X",8,"fly_ball",1,0,2025,"0.68","1.59","-0.17","3.81",,,677870,2,5,"Bot",112.05,47.82,,,,,-5.372817441918807,-130.78354620970703,-2.933443626736464,8.971735692771198,27.998557244389,-13.508217038045037,"3.69","1.61",375,"99.2",25,"89.4",2091,"6",777214,681351,694384,650859,677060,687263,621493,666176,672569,"54.47",0.469,0.711,"0",1,0,0,6,45,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shade","Standard",146,"-0.031","-0.304","77.9","6.9",1.253,"0.304","99.2",0,0,"0.531","0.531",35,26,36,26,3,2,5,1,5,1,"1.23","0.68","-0.68","48.4",0.8080036929102586,6.153405619131579,12.919163382930773,34.70035064920627,30.976789863713474
"FC","2025-07-06","87.3","3.95","5.3","Lopez, Jacob",668800,682052,,"ball",,,,,12,"Andrew Knizner singles on a line drive to right fielder Lawrence Butler.","R","R","L","ATH","SF","B",,,1,0,2025,"0.44","0.9","1.23","2.39",,,,0,5,"Top",,,,,,,-7.527098561092372,-126.98880012330348,-2.7386509959269967,6.252661262095761,25.624349738815646,-22.032399735314097,"3.16","1.49",,,,"88.4",2229,"7",777210,669127,701762,680869,691777,805779,691016,672016,671732,"53.55",,,,,,,,36,2,"Cutter",1,2,2,1,2,1,2,1,"Strategic","Standard",131,"0","0.069",,,,"-0.069",,-1,1,"0.356","0.644",27,30,27,30,2,1,6,2,6,3,"2.09","0.44","-0.44","24.2",,,,,
"SI","2025-07-06","92.7","1.79","5.93","Rogers, Trevor",621566,669432,,"foul",,,,,6,"Matt Olson strikes out swinging.","R","L","L","ATL","BAL","S",,,2,2,2025,"1.35","0.79","0.56","2.72",,,595777,0,6,"Bot",,,,,,,-6.13019713577398,-134.9237720500364,-4.1603478888214065,17.77843515543383,29.136298508381767,-21.851808073223435,"3.59","1.72",3,"90.2",-42,"93.4",2359,"6.6",777222,607732,691723,702616,602104,683002,681297,656775,657656,"53.85",,,,,,,,43,6,"Sinker",0,2,0,2,2,0,0,2,"Infield shade","Standard",136,"0","0","70.9","7.0",,"0","90.2",-2,-2,"0.307","0.307",27,31,28,31,3,2,6,1,6,2,"1.86","1.35","1.35","24.2",12.02083010444988,0.32534804586956056,31.114227970399664,31.55071222633494,35.60882966391486
"ST","2025-07-06","82.1","1.91","6.49","Crochet, Garrett",642708,676979,,"called_strike",,,,,3,"Amed Rosario singles on a ground ball to right fielder Roman Anthony.","R","R","L","WSH","BOS","S",,,0,0,2025,"-1.14","-0.04","0.5","3.45",,,,2,4,"Bot",,,,,,,-0.9962763003563442,-119.59719814419417,-0.29342724542596554,-10.787838301944012,22.832082609080828,-32.68133322174134,"3.7","1.78",,,,"82.3",2281,"6.4",777213,657136,647351,663853,681987,596115,680776,678882,701350,"54.14",,,,,,,,41,1,"Sweeper",2,4,2,4,4,2,2,4,"Strategic","Standard",304,"0","-0.041",,,,"0.041",,-2,-2,"0.252","0.252",26,29,26,30,3,2,6,3,6,2,"3.41","-1.14","1.14","38.6",,,,,
"CH","2025-07-06","78.4","2.2","5.64","Boyd, Matthew",686780,571510,,"foul",,,,,5,"Pedro Pagés grounds out, third baseman Matt Shaw to first baseman Michael Busch.","R","R","L","CHC","STL","S",,,2,2,2025,"1.35","0.28","-0.05","2.28",,,,0,5,"Top",,,,,,,-7.332634319511076,-114.07423384979535,-1.006707916716748,13.076514054180276,18.693462263630074,-29.711539879261377,"3.25","1.52",3,"83.6",-34,"78.6",1645,"6.2",777219,624512,683737,663538,807713,621020,664023,691718,663656,"54.31",,,,,,,,44,5,"Changeup",10,0,0,10,0,10,0,10,"Standard","Standard",119,"0","0","74.2","8.1",,"0","88.0",10,-10,"0.997","0.003",34,26,34,27,2,1,5,1,6,2,"3.39","1.35","-1.35","28.9",25.76401583738255,-16.025222179925613,27.97413407916614,37.93466747929064,46.47261277063403
"FC","2025-07-06","93.1","1.78","6.12","Fried, Max",663584,608331,"single","hit_into_play",,,,,6,"Hayden Senger singles on a sharp line drive to center fielder Trent Grisham. Jeff McNeil to 2nd.","R","R","L","NYM","NYY","X",8,"line_drive",0,1,2025,"0.1","1","0.41","2.78",,,643446,1,5,"Bot",149.58,76.68,,,,,-3.755463584828643,-135.5072097753421,-5.025312085703755,2.1161386605708663,29.772272625403062,-18.98249068864059,"3.51","1.57",272,"102",14,"93.6",2204,"6.6",777216,669224,502671,518934,672724,683011,641355,663757,592450,"53.94",0.789,0.789,"0.9",1,1,0,4,42,2,"Cutter",0,5,0,5,5,0,0,5,"Standard","Standard",146,"0.024","0.446","72.2","7.4",1.062,"-0.446","102.0",-5,-5,"0.068","0.068",31,28,31,28,2,1,5,4,6,4,"1.63","0.1","-0.1","45.5",5.390578230480502,12.623048132310043,24.304172259690617,43.39261586363486,20.781090217449837
"SI","2025-07-06","97.7","1.62","6.12","Skubal, Tarik",681807,669373,"strikeout","swinging_strike",,,,,1,"David Fry strikes out swinging.","R","R","L","CLE","DET","S",2,,2,2,2025,"1.09","1.14","-0.72","2.84",,,680757,2,6,"Bot",,,,,,,-8.862470549717727,-142.0349185183284,-6.0035807477083045,16.702605916824435,30.463015095351523,-15.500774606778062,"3.4","1.59",,,,"98.5",2290,"6.6",777226,693307,679529,690993,595879,700242,682985,678009,672761,"53.86",,0,"0",1,0,0,,42,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",149,"-0.036","-0.234","64.9","5.8",,"0.234",,0,0,"0.536","0.536",28,29,29,30,3,2,7,1,5,1,"1.24","1.09","-1.09","50.7",-5.2624565994359385,38.64188145631723,37.977145108995686,34.80567554615197,8.049327927514149
"CH","2025-07-06","79.3","1.45","6.23","Anderson, Tyler",665489,542881,,"ball",,,,,12,"Vladimir Guerrero Jr. flies out to center fielder Jo Adell.","R","R","L","TOR","LAA","B",,,0,0,2025,"1.19","0.68","0.57","3.86",,,677870,2,5,"Bot",,,,,,,-4.128510173263877,-115.38683532420892,0.3397633384503985,11.426562503323911,22.20143102273601,-26.447150930088235,"3.68","1.61",,,,"78.7",1780,"6",777214,681351,694384,650859,677060,687263,621493,666176,672569,"54.54",,,,,,,,45,1,"Changeup",2,2,2,2,2,2,2,2,"Infield shade","Standard",132,"0","0.034",,,,"-0.034",,0,0,"0.531","0.531",35,26,36,26,3,2,5,1,5,1,"2.96","1.19","-1.19","55.6",,,,,
"FF","2025-07-06","97.6","1.77","6.14","Skubal, Tarik",681807,669373,,"foul",,,,,5,"David Fry strikes out swinging.","R","R","L","CLE","DET","S",,,2,2,2025,"0.43","1.37","0.2","2.46",,,680757,2,6,"Bot",,,,,,,-5.234722448181059,-141.92437089167746,-7.60381000384368,6.943919441631882,30.456358086814696,-12.120485236128932,"3.4","1.59",251,"79.9",28,"98.3",2416,"6.6",777226,693307,679529,690993,595879,700242,682985,678009,672761,"53.92",,,,,,,,42,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",156,"0","0","70.4","8.6",,"0","88.0",0,0,"0.536","0.536",28,29,29,30,3,2,7,1,5,1,"1.01","0.43","-0.43","49.3",17.45571876579416,-13.633326799244758,29.191346390714987,44.55836327764517,31.659308981895922
"CU","2025-07-06","72.9","1.66","6.27","Fried, Max",663584,608331,,"called_strike",,,,,8,"Hayden Senger singles on a sharp line drive to center fielder Trent Grisham. Jeff McNeil to 2nd.","R","R","L","NYM","NYY","S",,,0,0,2025,"-0.45","-1.4","0.2","2.08",,,643446,1,5,"Bot",,,,,,,-2.1567169347885207,-106.03926791907564,1.4917670225018296,-2.9086033313716895,21.236864366072016,-43.17612566420644,"3.48","1.51",,,,"72.3",2666,"6.3",777216,669224,502671,518934,672724,683011,641355,663757,592450,"54.22",,,,,,,,42,1,"Curveball",0,5,0,5,5,0,0,5,"Standard","Standard",325,"0","-0.04",,,,"0.04",,-5,-5,"0.068","0.068",31,28,31,28,2,1,5,4,6,4,"5.76","-0.45","0.45","50.5",,,,,
"ST","2025-07-06","78.9","2.13","5.61","Rogers, Trevor",621566,669432,,"foul",,,,,14,"Matt Olson strikes out swinging.","R","L","L","ATL","BAL","S",,,2,2,2025,"-0.05","0.76","0.95","1.76",,,595777,0,6,"Bot",,,,,,,-2.4895387366599024,-114.90623869828171,-3.018312109668606,0.019129032513870024,20.651361350449275,-25.10414008606498,"3.59","1.72",,,,"79.4",2018,"6.5",777222,607732,691723,702616,602104,683002,681297,656775,657656,"53.97",,,,,,,,43,5,"Sweeper",0,2,0,2,2,0,0,2,"Infield shade","Standard",213,"0","0","73.6","9.2",,"0",,-2,-2,"0.307","0.307",27,31,28,31,3,2,6,1,6,2,"2.89","-0.05","-0.05","17.3",38.19587737432345,-48.7543180328682,39.12204086888754,27.067179191342795,63.68495831896604
"ST","2025-07-06","83.2","2.04","6.43","Crochet, Garrett",695578,676979,"field_out","hit_into_play",,,,,13,"James Wood grounds out, shortstop Trevor Story to first baseman Abraham Toro.","R","L","L","WSH","BOS","X",6,"ground_ball",1,2,2025,"-1.05","-0.21","-0.94","1.72",,,,1,4,"Bot",127.84,137.02,,,,,-4.766095594406826,-121.1590150032752,-3.9463973681834466,-9.40254778990142,24.307501527671267,-33.64022467979154,"3.89","1.76",105,"66.5",11,"83.4",2526,"6.4",777213,657136,647351,663853,681987,596115,680776,678882,701350,"54.05",0.214,0.206,"0",1,0,0,2,40,4,"Sweeper",2,4,2,4,4,2,2,4,"Infield shade","Standard",313,"-0.019","-0.182","65.7","8.1",0.251,"0.182","88.0",-2,-2,"0.271","0.271",26,22,26,23,3,2,6,1,6,2,"3.5","-1.05","-1.05","38.2",8.660925617243468,-1.790794569412136,39.89939704378587,49.94360898403957,35.17958942985781
"FF","2025-07-06","90.1","3.98","5.22","Lopez, Jacob",668800,682052,,"ball",,,,,12,"Andrew Knizner singles on a line drive to right fielder Lawrence Butler.","R","R","L","ATH","SF","B",,,0,0,2025,"1.06","0.88","2.14","3.17",,,,0,5,"Top",,,,,,,-6.947647776589773,-130.98352758608473,-0.9246124259091393,13.75274349692449,29.90203305455349,-22.111051941321044,"3.28","1.45",,,,"91.1",2092,"7.1",777210,669127,701762,680869,691777,805779,691016,672016,671732,"53.37",,,,,,,,36,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Strategic","Standard",120,"0","0.038",,,,"-0.038",,-1,1,"0.356","0.644",27,30,27,30,2,1,6,2,6,3,"1.95","1.06","-1.06","27.8",,,,,
"FF","2025-07-06","90.3","1.33","6.06","Anderson, Tyler",543807,542881,"field_out","hit_into_play",,,,,7,"George Springer flies out to left fielder Taylor Ward.","R","R","L","TOR","LAA","X",7,"fly_ball",1,0,2025,"0.77","1.56","-0.72","2.21",,,677870,1,5,"Bot",92.05,96.17,,,,,-6.709232176888108,-131.17615388793413,-6.901102641488606,10.3331549058769,28.9456851416539,-12.852697320691655,"3.59","1.62",271,"76.3",32,"89.8",2176,"6.2",777214,681351,694384,650859,677060,687263,621493,666176,672569,"54.33",0.191,0.179,"0",1,0,0,3,44,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shade","Standard",156,"-0.038","-0.291",,,0.231,"0.291","88.0",0,0,"0.569","0.569",35,35,36,36,3,2,5,1,5,1,"1.25","0.77","-0.77","52.1",,,,,
"FF","2025-07-06","91.3","2.16","5.63","Boyd, Matthew",686780,571510,,"foul",,,,,1,"Pedro Pagés grounds out, third baseman Matt Shaw to first baseman Michael Busch.","R","R","L","CHC","STL","S",,,2,1,2025,"0.95","1.37","-0.46","3.34",,,,0,5,"Top",,,,,,,-8.623838499907562,-132.7333123609186,-2.790143118898044,13.133029688261987,28.850541754903603,-15.575323041445008,"3.25","1.52",159,"75.5",15,"91",2319,"6.2",777219,624512,683737,663538,807713,621020,664023,691718,663656,"54.28",,,,,,,,44,4,"4-Seam Fastball",10,0,0,10,0,10,0,10,"Standard","Standard",129,"0","-0.069","65.5","5.4",,"0.069","88.0",10,-10,"0.997","0.003",34,26,34,27,2,1,5,1,6,2,"1.37","0.95","-0.95","27.8",-10.067664559201322,26.93623330100102,33.75897947415902,34.95331665517961,16.314756286848215
"SI","2025-07-06","93.7","1.66","6.08","Fried, Max",643446,608331,"single","hit_into_play",,,,,6,"Jeff McNeil singles on a ground ball to right fielder Aaron Judge.","R","L","L","NYM","NYY","X",9,"ground_ball",0,1,2025,"0.78","0.55","0.3","2.71",,,,1,5,"Bot",139.15,146.62,,,,,-5.269366320392127,-136.38793551604707,-4.190617783088628,10.859859096708973,30.572082361477644,-24.58775388598332,"3.62","1.72",45,"101",-1,"94.2",2038,"6.6",777216,669224,502671,518934,672724,683011,641355,663757,592450,"53.89",0.4,0.372,"0.9",1,1,0,4,41,2,"Sinker",0,5,0,5,5,0,0,5,"Infield shade","Standard",147,"0.014","0.458","70.0","6.7",0.44,"-0.458","101.0",-5,-5,"0.054","0.054",31,33,31,33,2,1,5,1,6,2,"2.05","0.78","0.78","43.1",2.985865376421979,1.1984750630799001,34.10871552583467,30.65659168830824,24.886139097937914
"SI","2025-07-06","95.8","2.65","6.21","Crochet, Garrett",695578,676979,,"swinging_strike",,,,,14,"James Wood grounds out, shortstop Trevor Story to first baseman Abraham Toro.","R","L","L","WSH","BOS","S",,,1,1,2025,"1.3","0.6","1.21","1.8",,,,1,4,"Bot",,,,,,,-6.815424187620712,-139.26820526148134,-7.487794579911572,18.502447095976144,29.614555613478394,-22.857864455506412,"3.89","1.76",,,,"97.1",2437,"6.9",777213,657136,647351,663853,681987,596115,680776,678882,701350,"53.57",,,,,,,,40,3,"Sinker",2,4,2,4,4,2,2,4,"Infield shade","Standard",134,"0","-0.061","76.3","7.7",,"0.061",,-2,-2,"0.271","0.271",26,22,26,23,3,2,6,1,6,2,"1.87","1.3","1.3","30.9",7.199830852577723,3.4931391555762272,49.85615300911943,25.962949662209276,31.48579034621025
"FC","2025-07-06","85.8","1.62","5.99","Anderson, Tyler",543807,542881,,"ball",,,,,13,"George Springer flies out to left fielder Taylor Ward.","R","R","L","TOR","LAA","B",,,0,0,2025,"0.18","1.29","-1.47","1.11",,,677870,1,5,"Bot",,,,,,,-7.631925853440373,-124.57705538775015,-7.8805888620663564,3.329002675161306,23.346813684251856,-17.353672433487084,"3.53","1.62",,,,"85.7",2294,"6.2",777214,681351,694384,650859,677060,687263,621493,666176,672569,"54.33",,,,,,,,44,1,"Cutter",2,2,2,2,2,2,2,2,"Infield shade","Standard",148,"0","0.036",,,,"-0.036",,0,0,"0.569","0.569",35,35,36,36,3,2,5,1,5,1,"1.8","0.18","-0.18","46.5",,,,,
"ST","2025-07-06","79.2","2.17","5.54","Rogers, Trevor",621566,669432,,"ball",,,,,13,"Matt Olson strikes out swinging.","R","L","L","ATL","BAL","B",,,1,2,2025,"-0.89","0.94","-2.09","1.18",,,595777,0,6,"Bot",,,,,,,-7.662845822957969,-115.06007931963981,-4.4254089194975075,-6.276436077663429,23.887182573556903,-23.151563828790685,"3.56","1.59",,,,"79.3",2152,"6.7",777222,607732,691723,702616,602104,683002,681297,656775,657656,"53.8",,,,,,,,43,4,"Sweeper",0,2,0,2,2,0,0,2,"Infield shade","Standard",214,"0","0.045",,,,"-0.045",,-2,-2,"0.307","0.307",27,31,28,31,3,2,6,1,6,2,"2.74","-0.89","-0.89","15.6",,,,,
"FF","2025-07-06","92","2.25","5.53","Boyd, Matthew",686780,571510,,"ball",,,,,12,"Pedro Pagés grounds out, third baseman Matt Shaw to first baseman Michael Busch.","R","R","L","CHC","STL","B",,,1,1,2025,"1.02","1.04","2.01","3.16",,,,0,5,"Top",,,,,,,-2.8207123513801715,-133.97146695465432,-2.480529634454468,12.881805018430523,27.810740058720874,-19.25186142305034,"3.34","1.44",,,,"92.2",2292,"6.3",777219,624512,683737,663538,807713,621020,664023,691718,663656,"54.2",,,,,,,,44,3,"4-Seam Fastball",10,0,0,10,0,10,0,10,"Standard","Standard",130,"0","0.053",,,,"-0.053",,10,-10,"0.997","0.003",34,26,34,27,2,1,5,1,6,2,"1.64","1.02","-1.02","26.7",,,,,
"CH","2025-07-06","88","1.91","5.98","Skubal, Tarik",681807,669373,,"ball",,,,,14,"David Fry strikes out swinging.","R","R","L","CLE","DET","B",,,1,2,2025,"1.35","0.7","0.84","1.07",,,680757,2,6,"Bot",,,,,,,-5.374095772234782,-127.99415977457934,-7.27692278274574,15.90825661560007,25.30119313453323,-23.20101443541423,"3.39","1.49",,,,"88.2",1963,"6.4",777226,693307,679529,690993,595879,700242,682985,678009,672761,"54.13",,,,,,,,42,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","0.038",,,,"-0.038",,0,0,"0.536","0.536",28,29,29,30,3,2,7,1,5,1,"2.24","1.35","-1.35","45.3",,,,,
"CH","2025-07-06","82.2","3.95","5.04","Lopez, Jacob",666149,682052,"strikeout","swinging_strike",,,,,14,"Tyler Fitzgerald strikes out swinging.","R","R","L","ATH","SF","S",2,,3,2,2025,"1.68","0.41","1.36","2.32",,,,2,4,"Top",,,,,,,-9.227365682341025,-119.27996224561012,-0.31498062582997255,17.855189260064517,25.051926762706263,-28.43776793098061,"3.47","1.61",,,,"82.7",2026,"7",777210,669127,701762,680869,691777,805779,691016,672016,671732,"53.51",,0,"0",1,0,0,,31,6,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",107,"0.009","-0.325","67.7","7.6",,"0.325",,-2,2,"0.291","0.709",27,27,27,28,2,1,6,2,6,,"3.01","1.68","-1.68","13.2",13.863314426719086,6.176102684828102,33.803276070668105,48.715528940213005,22.31857315424074
"SI","2025-07-06","90.1","1.98","5.96","Fried, Max",643446,608331,,"called_strike",,,,,2,"Jeff McNeil singles on a ground ball to right fielder Aaron Judge.","R","L","L","NYM","NYY","S",,,0,0,2025,"1.01","0.43","0.07","3.35",,,,1,5,"Bot",,,,,,,-6.976966088012793,-131.09902731187168,-1.4605840416749032,13.112382617743155,27.741293499738056,-27.101202396324794,"3.62","1.72",,,,"91",2112,"6.8",777216,669224,502671,518934,672724,683011,641355,663757,592450,"53.68",,,,,,,,41,1,"Sinker",0,5,0,5,5,0,0,5,"Infield shade","Standard",147,"0","-0.037",,,,"0.037",,-5,-5,"0.054","0.054",31,33,31,33,2,1,5,1,6,2,"2.38","1.01","1.01","40.6",,,,,
"CH","2025-07-06","87.9","2.05","5.97","Skubal, Tarik",681807,669373,,"foul",,,,,9,"David Fry strikes out swinging.","R","R","L","CLE","DET","S",,,1,2,2025,"1.3","0.4","0.74","1.99",,,680757,2,6,"Bot",,,,,,,-5.906384637264646,-127.94974578129431,-4.390352275563047,15.5225804571124,25.934295358657913,-27.114566881614973,"3.4","1.59",,,,"88.2",1908,"6.4",777226,693307,679529,690993,595879,700242,682985,678009,672761,"54.09",,,,,,,,42,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0","0","69.5","7.8",,"0",,0,0,"0.536","0.536",28,29,29,30,3,2,7,1,5,1,"2.55","1.3","-1.3","44.4",5.4864520258001965,14.130474253987996,28.86920840617011,52.317807717593595,20.806225256721227
