"","Name","Position","1B_total","2B_total","3B_total","HR_total","BB_total","SO_total","RBI_total","SB_total","R_total","H_total","FPTS"
"985","Johnny Olmstead","SS/2B/3B",9.44040683559229,2.8710679477689,0.468349102737082,1.56210818292882,10.2193909824359,17.5876108163313,7.91294930813861,2.23863187444218,10.048186814293,14.3419320690271,54.1320440896533
"986","Johnny Tincher","C",4.72861392115836,1.43653050198296,0.000252117497808765,0.17510555342912,6.14542394419683,10.9928458325611,2.80882842785054,0.173243847135534,2.5209361344202,6.34050209406825,15.4940202563158
"987","Jon Berti",NA,27.1435519825485,5.52521190150371,0.612603760461819,1.80902982724772,25.0756527256252,35.5616345469959,12.2413442322821,9.06757209024685,18.4571633781303,35.0903974717617,121.653146473119
"988","Jon Jon Gazdar","SS/2B/3B",13.8311360309151,2.07573589893817,0.156318061577274,0.174340261716464,8.18018337384292,9.7558955610323,7.08902717873538,1.54971792739597,7.70716783409796,16.237530253147,58.2140009458802
"989","Jon Singleton",NA,7.66960574548738,2.17178459883334,0.161108294035641,2.34909154405728,18.7774004702719,23.8651825004727,7.24624121256961,0.183585027490632,7.8495658126143,12.3515901824136,38.0102559185193
"990","Jonah Advincula","LF/CF/1B",8.14161549559027,1.43802529413073,0.468164216572022,0.695830463440543,13.6355359738969,13.0710027574485,5.11545813168958,3.44507537654177,6.70579747034884,10.7436354697336,38.8880797479288
"991","Jonah Bride","3B/1B/2B",13.0855235803677,3.91636413867799,0.0546613194598384,1.79625821001137,25.2706900749043,23.3881729785754,9.79812902013806,0.279966070657199,10.3108798132356,18.8528072485169,62.973685078638
"992","Jonah Cox","CF/LF/RF",13.6641059152407,2.232776034904,1.09189014222789,0.868473773968073,12.2604301941246,25.7644766852542,8.24079448728864,5.50721751285368,12.2217598930629,17.8572458663406,60.799010448237
"993","Jonah Heim","C",23.1583268883431,6.15666275908965,0.215790268056273,4.31958433097413,24.4868406294839,33.5459677807298,17.5401522380741,0.69305565981914,16.1059823024488,33.8503642464631,121.891311447126
"994","Jonatan Clase","CF/LF/RF",14.1065270210815,4.83547475972127,0.702786363327542,2.55822105888522,18.7670268671705,33.2435095396279,11.8888151941639,6.26410997051585,13.932291683984,22.2030092030155,79.3664455811144
"995","Jonathan Aranda","1B",80.0186509517311,23.2698133224073,0.566067875388376,19.0449714371423,110.071754634371,135.823174854385,69.7876580422151,1.3904054195715,65.1115815679154,122.899503586669,450.701844319936
"996","Jonathan India","2B",71.9472664943606,23.4524202797194,1.31918789925725,11.6183127844479,105.019601014473,96.8370620419324,50.9208913231196,6.11071309363282,61.3736887144447,108.337187457785,407.525527894197
"997","Jonathan Ornelas","SS/3B/LF",11.7525892622345,1.67065208636891,0.32332590506164,1.25007847782159,14.3732869740203,22.8550275574727,7.79211584160799,1.24291492051284,8.11049299213568,14.9966457314866,45.3479727212006
"998","Jonathon Long","1B/3B/LF",16.1815389391568,3.2679588743028,0.177252230506059,2.74317793962913,22.5168316622217,25.495413803645,12.4291920657552,0.206687862452746,12.7170332635821,22.3699279835948,78.8192804931317
"999","Jonny Butler",NA,7.32778732010817,2.55298495464153,0.468231447904771,0.869438706997075,10.9067149219351,18.2914383618755,5.93883306343844,1.37759953995208,5.70143140096632,11.2184424296515,34.4795169028783
"1000","Jonny DeLuca","OF",39.0944894204785,11.3472818043959,2.21127220293086,7.10642506277698,39.9605756253068,58.778498258311,29.1251949785934,9.30423435591053,31.8377128138638,59.7594684905823,227.856150760392
"1001","Jorbit Vivas","2B/3B",14.7521216806268,3.46741467337058,0.35372393639213,1.23205814881541,21.0010022566314,14.9381347042066,9.97716503645516,1.81885105476631,11.7835231508681,19.8053184392049,75.9283968480987
"1002","Jordan Beck","RF",77.4293572727482,25.1908941266333,3.31451911082125,15.8883763158255,84.399153778771,150.703138866804,60.3310378588193,15.9459114501748,64.248510110056,121.823146826028,434.776822326083
"1003","Jordan Dissin","C",5.70209398401324,1.11771672158335,0.000252117497808765,0.522039215344028,7.84639897793124,17.4333564829127,3.63192976077221,0.173194914105463,4.36070823793446,7.34210203843843,15.4431211478258
"1004","Jordan Groshans","3B/1B/2B",11.30855405695,2.09234470058008,0.157897997896876,0.701570151285466,10.9935198257953,13.1615539438228,5.9818735789401,0.00331113503483414,6.41712745170075,14.2603669067124,46.5347100922205
"1005","Jordan Lawlar","CF",51.5723967864281,18.1540625353211,2.58256871908317,8.35017152754395,63.0752421773267,100.798203713916,38.993675544873,14.281111267644,46.1306814358574,80.6591995683764,288.954577795707
"1006","Jordan Nwogu","LF/RF/CF",8.62877859056711,1.59669309265747,0.312266350824429,1.04284730923726,7.83982483110535,21.4261697478728,6.2678581375307,2.0667255301286,6.53696768316909,11.5805853432863,33.5369053548325
"1007","Jordan Sprinkle","LF/2B/3B",8.95329450824137,1.43653050198296,0.156149983245402,0.17430698816374,10.5635108529594,16.5495942025462,4.45350920021767,3.96205035725435,6.53473718495291,10.7202819816335,32.8332999177441
"1008","Jordan Thompson","SS/2B/LF",7.97714068375424,2.39197531508328,0.000201693998247012,1.56219136681063,8.17701077562347,23.161806176583,7.08943757697616,1.03378685132492,6.70293201278646,11.9315090596464,34.5378302469554
"1009","Jordan Viars",NA,4.56535753234463,1.11806550641783,0.156250830244525,1.21625591147745,5.45810000469765,20.0427084700661,4.78564646096916,0.173260158145558,4.69542094968721,7.05592978048444,15.8587433415283
"1010","Jordan Walker","RF",69.9579594826535,22.9930738564056,1.56554776522934,14.2735250175017,75.3665238221364,134.392071829832,55.2115406201448,8.75626449107729,54.3514294689829,108.79010612179,379.242225555113
"1011","Jordan Westburg","INF",60.3064624516874,20.0807932207731,2.29992472707663,17.5061192803327,54.9845816464565,95.7277599509673,55.9070685548658,4.31850697800565,56.8284439410602,100.19329967987,399.105159078499
"1012","Jordyn Adams","CF/LF/RF",10.4473288848291,2.52188936152631,0.648988098936309,1.99136061428338,11.111487250576,26.9301002344091,8.61726647349619,3.05196620595003,9.58279926891288,15.6095669595751,50.9445799949244
"1013","Jorel Ortega","2B/1B/3B",8.20556578171869,2.41409823887031,0.313711824478533,1.22489039840938,11.3257669833945,21.0344852632066,6.14892545510105,1.21394656671055,6.75190528748901,12.1582662434769,36.2712838595802
"1014","Jorge Alfaro","C",9.61732187266014,2.59808708974395,0.180562615071195,1.87702390302186,4.12539447212231,26.0326499275049,7.37464453153321,1.22577048625014,6.88885264728178,14.2729954804971,40.8658882080036
"1015","Jorge Barrosa","OF",25.0527416727716,8.20660879715623,0.807509212364058,2.67098704454922,30.0938947170038,42.6904551364063,16.5556917877633,3.41483644923618,19.6375094816768,36.7378467268411,124.965711118325
"1016","Jorge Burgos","RF/LF",7.00240835279312,2.39333723681792,0.312215927324867,2.60325854097715,9.88413476260796,20.7255440844375,9.39577658206132,0.172950248955105,6.87231535426804,12.3112200579131,43.4767029889852
"1017","Jorge Mateo","INF/OF",23.6893620806939,8.20033899588096,1.20737882997573,3.72195977055069,19.7935231961419,48.0408963969234,15.9610159675728,14.109911885398,22.2760974649381,36.8190396771013,136.544223919774
"1018","Jorge Polanco","1B",68.2591630336028,20.7163611005042,0.306601536252926,20.4900049728191,96.3540004725186,101.89726704813,66.5247266133629,5.33476112257533,60.1696107629945,109.772130643179,442.247802471807
"1019","Jorge Soler","DH",52.8652017146832,18.6252148499091,0.195226215724759,20.5637546595025,98.1038471354446,126.305724640124,59.4062844055864,0.72231242225069,54.3247344666904,92.2493974398195,345.602730233728
"1020","Jose Altuve","2B",94.5730409489665,25.3920011159047,0.722722800352775,19.6028877642175,104.434488223886,103.393839624815,68.4325674364542,12.1310501244636,76.1234750218183,140.290652629441,559.811320855508
"1021","Jose Colmenares",NA,6.5150168034996,2.70956834856221,0.467928906907401,1.56164235319068,9.54130682641091,21.593517492058,7.25239402069267,1.20551377452824,6.53472090394404,11.2541564121599,35.4919336655356
"1022","Jose Cordoba","RF/LF/CF",6.19364001736194,2.23360647498609,0.312081464659369,0.348747070538376,4.7769577256467,10.2893776819475,4.12727141417736,1.20613359290914,4.69589309894465,9.08807502754578,30.9081561226409
"1023","Jose Cordova","1B/C",7.81921489566305,2.23546666076999,0.156502947742334,0.522405224423994,9.20600154578577,12.3769932279626,4.78721965422548,0.51762742111353,5.36746761562193,10.7335897285994,34.6117788783231
"1024","Jose Devers","SS/2B",10.4134976799817,3.506984801999,0.312031041159808,1.56187526805975,8.51494898569878,28.5478660631417,8.07615370079226,1.37742011884182,9.54475828242269,15.7943887912003,46.6503051010137
"1025","Jose Fernandez","SS/3B/1B",13.0168171017157,2.71254962845693,0.468399526236644,1.3890655897686,7.15462685948519,21.4120553287808,8.07938558693839,1.20548115250819,7.87541150495814,17.5868318461779,56.3252639043936
"1026","Jose Herrera","C",7.20134420213804,1.47164808499876,0.0224698296379687,0.494409770409436,11.667333082105,12.6021892274876,3.91982553905399,0.0704902734290563,5.53576252022452,9.1898718871842,27.4933218222756
"1027","Jose Iglesias",NA,32.6505080998448,7.83807712692752,0.271838577114258,2.11745967715783,19.1458636280267,32.0410161469345,16.7893862031877,2.04330236299206,18.5929906109097,42.8778834810444,148.752446785918
"1028","Jose Miranda","3B/1B",14.2289626608015,4.16897233447159,0.220423604214034,2.05824667359962,12.1332217155254,19.4621154504999,10.2229454478355,0.448625664478045,8.89824565190948,20.6766052730868,72.9220766966819
"1029","Jose Perez","3B/SS/2B",4.7272347339873,0.480462858821074,0.156124771495621,0.174806091454603,6.48328038627679,9.088742634541,2.47851230929249,0.517301200913054,3.02136896065716,5.53862845575859,14.8614558797736
"1030","Jose Perez","LF/3B/2B",4.7272347339873,0.480462858821074,0.156124771495621,0.174806091454603,6.48328038627679,9.088742634541,2.47851230929249,0.517301200913054,3.02136896065716,5.53862845575859,14.8614558797736
"1031","Jose Ramos","2B/SS/RF",7.87899095477065,1.85120947554686,0.31426088036265,1.57858968271154,9.96760353225804,22.3949682105121,6.1587294130752,1.2116086552738,7.3421284537468,11.6230509933917,34.4021515761655
"1032","Jose Ramos","CF/LF/RF",7.87899095477065,1.85120947554686,0.31426088036265,1.57858968271154,9.96760353225804,22.3949682105121,6.1587294130752,1.2116086552738,7.3421284537468,11.6230509933917,34.4021515761655
"1033","Jose Ramos","RF/CF/LF",7.87899095477065,1.85120947554686,0.31426088036265,1.57858968271154,9.96760353225804,22.3949682105121,6.1587294130752,1.2116086552738,7.3421284537468,11.6230509933917,34.4021515761655
"1034","Jose Rojas","LF/RF/3B",7.3254858543994,3.18964920494552,0.312215927324867,3.12431618651581,13.628013318325,18.4627149460974,9.89144313407375,0.861407487720646,8.04463203635095,13.9516671731856,55.3767988507475
"1035","Jose Salas","2B/SS/CF",7.00425290986854,2.23478569990267,0.156301253744087,0.869022787588022,5.4578056399144,18.8143346684717,5.28003051847916,1.89486811884509,5.70035685438043,10.2643626511033,30.0084653466978
"1036","Jose Sanabria",NA,6.35618565941267,0.960909108840506,0.156385292910023,0.174639723690982,6.82058080598839,16.0342451894923,2.80983732352578,0.689647942497278,3.85959160932466,7.64811978485418,16.0667899061515
"1037","Jose Siri","CF",9.84165091408223,3.39463471023462,0.234192090465128,3.51321091116223,12.5949415599412,34.8841003386711,11.0796721744918,3.13417742417717,12.1063177831044,16.9836886259442,56.7897845455864
"1038","Jose Torres","SS/3B/2B",9.11590784046,2.23437047986162,0.156553371241896,1.38973106082308,7.49743844208317,22.2956215755487,6.26864473415886,1.20538328644805,7.20588839539939,12.8965627523866,37.790653502432
"1039","Jose Trevino","C",38.6815661686078,10.014112612028,0.321553051152193,5.61294981967546,29.0781364761183,39.2020511613584,25.1575059166995,0.615043849695244,23.9808512577542,54.6301816514634,201.937962990539
"1040","Joseph Sullivan","CF/LF/RF",8.78694129424598,1.75567645841541,0.156385292910023,2.08348192721836,19.076759064355,28.2075182726811,9.23045179849698,2.92725222330796,8.21158950750984,12.7824849727898,38.8281230008935
"1041","Josh Adamczewski","2B/LF",6.51827439283004,2.23342377816803,0.468096985239273,0.868423863638987,9.2037447491142,13.2490261646854,5.60799539711608,0.517366444953149,7.03746563344156,10.0882190198763,35.9533477100179
"1042","Josh Bell","1B",76.5903461327397,20.4725045723908,0.960697134950572,18.9417575990432,112.577228537154,101.515823348036,63.9676352457718,1.13604587209325,61.379145827828,116.965305439124,455.08209155445
"1043","Josh Breaux","C/1B",4.24146774872349,1.11926134013605,0.156402100743211,1.21771994779731,4.439869902723,12.2133782902155,4.13046910047009,0.000946038581381182,3.52696286670819,6.73485113740007,20.7347785127588
"1044","Josh Caron","C",6.02649144389366,1.11774993918664,0.312047848992995,0.869288976009816,5.79600550757482,20.7334344367772,4.45576639054195,1.03339538708435,4.52743777496907,8.32557820808311,18.6096123052696
"1045","Josh Crouch","C",6.0286067616407,1.91542382904888,0.000302540997370518,1.21637236891198,5.80156573125841,16.0403875755787,5.44472260475563,0.00110914868161932,4.52947290107871,9.16070550059893,26.9821795985137
"1046","Josh Hatcher",NA,10.1420000863192,2.24579733539126,0.157410570734446,1.22327663110225,5.14403804926363,23.9520682029329,5.97183592196772,1.21179351338741,6.23232599481248,13.7684846235471,36.9997894680431
"1047","Josh Hood","SS/3B/LF",8.78915814724487,2.3928555815703,0.156149983245402,1.90910839194918,9.87949034047226,26.6394827982209,7.2546597609803,1.8940525683439,8.37545358698205,13.2472721040098,39.0589801540232
"1048","Josh Jung","3B",75.5351049624015,21.9163142994883,1.07638520182244,16.1855692987647,57.4969390808105,126.824259541444,59.5456639402817,3.91473949770853,54.4425323319655,114.713373762477,407.84459011537
"1049","Josh Kasevich","SS/3B",13.8626874381512,2.50618941151673,0.0194443890278844,0.453334389053216,10.9748400275448,11.7792577216579,6.69923366528131,0.808970645215596,7.69870100243913,16.841655627749,57.8576958312574
"1050","Josh Kross","1B/C",7.48884377846499,2.39165974785208,0.312115080325744,1.73604916201259,8.17858072113413,22.4645130843221,7.25419806295942,0.000946038581381183,7.03673298804209,11.9286677686554,35.8374047057683
"1051","Josh Lowe","LF",62.8979134279392,21.5375101795456,2.13997397388856,13.5448439728043,77.1407076881879,123.931411337762,49.3466665343364,20.6445798373014,55.4136883620882,100.120241554178,368.286238104232
"1052","Josh Moylan","1B/3B",8.62503870879035,2.39151026863731,0.311997425493433,1.21554053009388,14.648205852188,27.338360495403,6.92380499473124,0.688913947046207,6.70288316975983,12.544086933015,31.271629125085
"1053","Josh Naylor","1B",91.7746578248822,27.3188363042375,0.26615821446289,21.3777013259285,109.389187823129,89.4238389015614,81.4667955974833,16.0583145283298,71.5332991985094,140.737353669511,593.830888142243
"1054","Josh Rivera","SS/3B/2B",8.68491066230249,1.93123540821198,0.157511417733569,1.04747233306592,12.3462211748426,26.4637052137019,5.64457214032547,0.348281905373688,6.57558623622575,11.821129821314,26.9567997750417
"1055","Josh Rojas","3B/2B/SS",13.9800936272725,4.54349235022139,0.286649512552431,1.51930204093005,20.0979851354963,22.7453326635408,8.63951724584826,2.33036037594727,10.7171488873747,20.3295375309764,69.605003936675
"1056","Josh Smith","2B",73.0608508682797,21.2027474303248,1.76096350290956,9.69694225888736,96.603840261376,94.7537506770682,45.5657536903909,9.2974977183297,58.2258619404601,105.721504060401,389.315376066123
"1057","Josh Zamora",NA,8.14185241117794,1.91570617867679,0.000302540997370518,1.38921532075586,8.18077210340942,13.9380041651432,6.43239632446688,0.172966559965129,6.03497188007991,11.447076451608,39.1275171771317
"1058","Joshua Báez","RF/CF/LF",17.5846361405646,6.27693668590006,0.450746213297234,3.97943882457777,21.7715718808646,39.9203505258494,16.0635829925054,6.79560387959548,16.2081869011142,28.2917578643397,103.139042426612
"1059","Joshua Kuroda-Grauer","SS/2B/3B",16.1060304277783,3.66814392077203,0.156183598911776,0.347732227180288,9.53873931135702,10.6218351200684,8.07716259646751,2.06589366861738,8.37726077896742,20.2780901746424,73.7564602480476
"1060","Joshua Palacios",NA,7.86151199786698,1.85886694301661,0.162604191189306,1.45975525253114,8.92800819099302,12.7892923303448,6.0515359880749,0.89461670412913,5.97054019669716,11.342738384604,40.7189567953571
"1061","Josue Briceño","C/1B",9.87520695932607,2.10694383722332,0.472954449030389,2.62470334570789,17.2131236953708,18.6543704608984,10.6351810149475,0.00569254249831091,9.47026066067728,15.0798085912877,57.6231523034954
"1062","Josue De Paula","LF/RF",10.2512735662285,2.39165974785208,0.156133175412215,2.25580913899501,19.4166597063186,20.3759827148474,8.40697426718793,2.58226514195908,9.71603022093402,15.0548756284878,54.9652673163587
"1063","José Azocar","CF/LF/RF",10.8615142114603,2.45510634525114,0.371639127472211,0.808788117311325,6.75518261939286,15.5820586275244,5.91271004729987,2.9780686624695,8.0396026427174,14.497047801495,50.4642150815768
"1064","José Barrero","SS/CF/3B",7.27959766191004,2.36011502006712,0.324213632354754,2.35632032286898,7.94209259164368,23.9530852230382,8.10778069526327,1.81320533133425,7.0991139455109,12.3202466372009,40.1052579140565
"1065","José Caballero","SS",44.5522635699455,13.1797349073086,0.917379274266699,6.55666484046782,67.5515635021651,87.5017454996199,28.4605784295387,34.2003766501886,43.1635395054757,65.2060425919887,248.625364838795
"1066","José Devers",NA,7.24168080016438,1.93849345452949,0.31477071796933,0.527762266412589,5.51785605569715,8.98091559170063,4.66553388359727,0.349994561426188,5.57730926416329,10.0227072390758,35.8313655244194
"1067","José Fermín","INF/OF",26.7376888637668,8.48366769001079,0.216142531671084,3.17818985137951,37.9132665109951,23.3227798705146,17.704144186478,5.95859876420337,21.2638989475628,38.6156889368282,155.901451145705
"1068","José Ramírez","3B",93.5331577797212,32.2881154933971,3.07084594909397,26.5421227054344,150.949432400731,74.699491250759,87.3818425150699,32.681262710793,90.0650846849787,155.434241927647,719.787599950911
"1069","José Rodríguez","2B/SS/CF",9.63512222993995,1.92414344991088,0.312921856318732,1.22034855846252,4.79242823036633,11.3565869657761,6.12423316094753,1.89922315852144,7.05788201857354,13.0925360946321,49.2133924940986
"1070","José Rodríguez","SS",9.63512222993995,1.92414344991088,0.312921856318732,1.22034855846252,4.79242823036633,11.3565869657761,6.12423316094753,1.89922315852144,7.05788201857354,13.0925360946321,49.2133924940986
"1071","José Tena","INF",41.4847917024583,11.9635609292377,1.18418952035461,4.52447795094944,35.7110240449284,67.1392227399576,25.3041343375387,7.48298225313856,27.3594286627069,59.1570201030001,198.383756645222
"1072","Juan Baez","3B/2B",10.7411104228376,1.43687928681744,0.312131888158931,0.00129766855624345,9.54109422962301,10.9764443548199,4.4547745947934,0.689256478256707,5.86570250566047,12.4914192663702,39.5725830918055
"1073","Juan Benjamin","3B/2B",10.2548949902115,2.39283897276866,0.156133175412215,0.347782137509375,9.20116088046123,17.0691089295682,5.1131838414386,1.7219994249401,6.53507908613933,13.1516492759017,39.5045529867761
"1074","Juan Brito","2B/1B/RF",23.4984847598305,8.22946460851723,0.328767610648363,4.09531473270749,36.3597689892379,37.3096978713916,18.7187726210055,2.56531425634234,20.4001843584057,36.1520317117036,134.003612527409
"1075","Juan Chacon",NA,5.54355898441089,1.59815466720196,0.312451236989489,0.00229587513796917,5.46137072451153,14.1256658909731,2.81163281582919,0.690267760878183,3.6937575277783,7.45646076374031,17.6693192713284
"1076","Juan Corniel",NA,7.49359901276032,1.59767301195435,0.156267638077713,0.174423445598274,5.79610362916924,14.8102984799974,3.63239145879309,0.690055717747874,5.02972663621803,9.42196310839066,25.2412432828382
"1077","Juan Flores","C",7.97727606409005,2.07349371071651,0.000252117497808765,1.21593981272657,4.7741776138049,20.5559991303357,6.59536131814674,0.172836071884939,6.2000733162268,11.2669617050309,31.9349740749074
"1078","Juan Guerrero",NA,14.1612533099835,3.03226028414521,0.312131888158931,0.522554955411253,8.18211309853311,13.7646202197375,6.60052549600987,1.5507618320375,8.38009367451205,18.0282004376989,62.0755510226155
"1079","Juan Matheus","3B/SS/2B",12.2019058835471,3.6660346029635,0.312047848992995,0.520974461656854,14.3035953736924,20.719074975687,6.26467755116467,2.75430197435285,7.70566998128126,16.7009627971605,51.9615166085133
"1080","Juan Montero",NA,2.29301843931983,0.800181818910169,0.000453811496055777,0.0018466821761926,3.42255560229623,7.1748050843294,1.65738601790457,0.00140274686204796,1.51775857868571,3.09550075190225,6.09487400326053
"1081","Juan Soto","LF",83.8100172441256,24.8096076187295,1.08040296279853,37.424543667496,259.950557000993,118.549941365963,98.9677810601633,20.0453962544982,108.035035376025,147.12457149315,689.116030350987
"1082","Juan Yepez","1B/LF",12.4800118953974,3.59357643985974,0.180617543242446,2.35533929872902,12.5513634603886,15.5864890759506,9.45207902069098,0.251266471427674,8.62620638060838,18.6095451772286,69.5925277509939
"1083","Jud Fabian","CF/RF/LF",8.19871982202346,2.66632341704593,0.165327060165641,2.88437363338554,18.4477698885238,31.7137231817798,8.94169166730639,1.4278863838555,9.25087060967813,13.9147439326206,41.3010557144557
"1084","Julian Brock","C",7.6541816399418,2.55280225782347,0.156250830244525,0.522238856660373,6.4786850249383,19.6867433362583,4.78597135957645,1.03419462657551,6.03438576376033,10.8854735846702,29.2562496559581
"1085","Julio Carreras",NA,9.32967801707298,2.88613213085811,0.471038356047042,0.525233476405551,8.22463245611348,17.7026008579853,5.47380958007081,2.07843683532569,6.90326555214355,13.2120819803837,41.7930663228746
"1086","Julio E. Rodriguez",NA,4.56755746280155,1.11947725455739,0.000352964496932271,0.870020994169748,5.12369417202133,9.94914424441945,3.47096545851614,0.173129670065367,2.85804215447789,6.55740867602562,19.9554652327773
"1087","Julio Rodríguez","CF",103.019797142249,28.275348161979,3.40510091213102,29.1937156759281,102.624186189925,144.957213032836,92.5824400104961,26.2479773249753,93.2337435404727,163.893961892287,681.455530533995
"1088","Jung Hoo Lee","RF",92.136049480346,29.5341070772551,5.15902843654627,8.97626811739418,88.7470503472972,63.1070832142247,56.8834700034842,8.3287154727594,66.1548707273284,135.805453111542,542.457300626502
"1089","Junior Caminero","3B",91.7830281541338,26.5594039393194,1.1534991785183,35.6536589780066,86.8567297083093,120.186681607913,103.200418871295,5.34709551999489,82.3100935151064,155.149590249978,671.947076278793
"1090","Junior Franco","LF/RF",8.46927900607212,1.75617472246467,0.312266350824429,0.869105971469833,6.81920710366657,11.3289952367871,5.28095391452091,1.55058241092723,5.03221763057623,11.4068260508311,39.7432622102534
"1091","Junior Perez","CF/RF/LF",13.5865857284167,5.75763135560208,0.550568924379694,3.66036586020266,24.6339400660661,45.9003772769776,14.4507828687665,4.29252413787278,14.6875722254799,23.5551518686011,76.0358243459143
"1092","Jurickson Profar","OF",12.8989945722451,4.05406603572349,0.175344528745242,2.69718629809947,21.8118152649249,15.2730170795361,10.2268816271807,1.3400143631846,11.8934429799171,19.8255914348133,80.1604101826985
"1093","Justice Bigbie","LF/RF/1B",14.0490091324915,2.97141832728933,0.161074678369266,1.60478151429759,12.2954521644255,16.3227654105544,9.29676262199876,0.361510134503,9.28022099380712,18.7862836524477,67.0824915240183
"1094","Justin Boyd",NA,1.80546612587753,0.642145154845821,0.000453811496055777,0.0029280726397288,3.08520612178742,8.22544952908466,1.16575504859312,0.173504823295915,1.68653952283884,2.45099316485914,2.80516635597776
"1095","Justin Connell",NA,4.56968970309056,1.59783909997077,0.15646933207596,0.696878580351355,6.83006589344863,10.4667803161225,4.1303836008366,0.690349315928303,4.19788614303038,7.02087671548864,23.6158823953154
"1096","Justin Crawford","CF",81.0805893852987,18.8017303447684,2.50343016616592,5.90995182922406,60.1387293308512,92.0427783546032,40.2993075733304,23.3180138270598,55.6424531719034,108.295701725457,393.642547558834
"1097","Justin Dean","CF/RF/LF",11.3780140628878,2.08202418648268,0.683659199687729,1.04467020287131,15.6143842806918,27.7741608946154,7.07202259844608,4.6604286971314,10.3336010870656,15.1883676519296,46.4403476382884
"1098","Justin Foscue","2B/1B",12.8202157515528,5.29670942080672,0.198272843851109,2.73061871597052,18.5647182284405,19.340278792669,11.9795020992539,1.0915808956211,12.1274707218056,21.0458167321811,82.8808363769755
"1099","Justin Gonzales","RF/CF/LF",9.93056522049894,3.02953644067593,0.312165503825306,1.04218183818278,8.1788096715211,12.8957074844574,7.09034387309121,0.861815262971241,6.70395771634572,14.314449003183,51.4841693403745
"1100","Justin Janas",NA,10.5794616755116,2.07372623393949,0.156301253744087,0.694998624622438,6.1373779734547,14.4604593961427,6.59505351946616,0.861244377620407,5.86669564720198,13.5044877878177,43.8473221268938
"1101","Justin Johnson","2B/3B",7.330054940733,2.07630059819399,0.000352964496932271,0.695164992386059,8.52309307803533,15.6804690975344,4.95061214607282,0.861668463881027,5.19912625870849,10.10187349581,29.7990597629039
"1102","Justin Riemer","2B/3B/LF",6.51664982880031,0.959082140659895,0.000268925330996016,0.174290351387378,14.3189350496194,12.206990862131,3.46628007860059,0.689762119567445,5.03107795995483,7.65029124617858,21.4134940800116
"1103","Justin Turner",NA,30.5426345608621,8.79954838313829,0.134994988087323,4.27698920848179,35.6074421241806,40.3269884252057,21.2861892520856,1.07064906222798,21.1795558372663,43.7541671405695,156.372413132841
"1104","Justin Wishkoski",NA,8.76832649807205,1.90959413967256,0.155847442248031,0.693035485011711,7.47925323991803,13.5558032014027,6.08791291663863,1.54701029973202,6.52150072473577,11.5268035650044,39.4814269139206
"1105","Justyn-Henry Malloy","RF/1B/LF",26.415832464935,7.87533075436236,0.135371551395009,5.30876442068521,48.8243024908081,52.297023157011,22.1362251969762,1.33094153858689,22.9632439278536,39.7352991913776,137.411652199747
"1106","Kaden Hollow","LF/1B",6.84097959851283,1.91426121293394,0.156149983245402,0.521906121133131,11.586679741853,15.1642052610209,4.12615991894192,0.00110914868161932,5.19746559580301,9.43329691582531,26.2526996927057
"1107","Kaelen Culpepper","SS/2B/3B",13.6994232603452,2.40247207772097,0.468987800398198,2.26128263841814,11.6126819643733,18.3254828634818,10.0773562293838,2.06979200001307,10.407793188619,18.8321657768825,70.8502514789534
"1108","Kahlil Watson","CF/LF/RF",9.59645078823269,2.80873034246379,0.511640143131826,2.74703283435139,13.9172274209511,28.3465316796268,10.0219529079807,2.17658149940517,9.53405816048265,15.6638541081797,52.4507323445624
"1109","Kai Murphy","LF/CF/RF",9.27845348251073,2.23403830382878,0.156250830244525,0.521872847580407,12.2662847825915,18.6361478999027,5.44350850995999,0.861717396911098,7.03808431177889,12.1906154641644,35.3911672182997
"1110","Kai Roberts","CF/LF/RF",7.97690376816657,0.799367987629715,0.156183598911776,0.695347996926042,10.9044581252635,22.3002120289803,4.45489429428029,2.75470974960345,6.20059430851087,9.62780335163411,23.191175554548
"1111","Kala'i Rosario","RF/LF",10.4237865855033,4.46772782282309,0.468584412401704,2.77977822039705,17.0461534488725,30.8405413168536,10.5592231405501,2.06820983204076,10.7305556398559,18.1398770411251,60.6813097277862
"1112","Kalae Harrison",NA,3.59351895606146,0.800032339695391,0.00033615666374502,0.175238647640017,3.41666830663125,9.25420355534064,1.82226620337473,0.862206727211812,3.02244350724306,4.56912610006061,11.4865117786137
"1113","Kameron Misner","CF/RF/LF",12.7100680176889,4.74078167880399,0.627871230220004,2.87268358014552,24.6815548530839,37.5190932612991,11.4252773317389,3.90368626393715,13.4711042855395,20.9514045068584,68.7497630201721
"1114","Kamren James","LF/1B/3B",6.02870829689256,0.960178321568262,0.156334869410462,0.696495934495027,4.77836413516666,15.6945018359605,4.1284171092662,0.345492722659616,4.19464622226383,7.84171742236631,19.8615423492024
"1115","Karson Simas","2B/RF/LF",7.16830465815516,1.1196765601771,0.156318061577274,0.348231330471151,6.47865231774016,18.469037029649,3.96206633009991,1.55079445405754,5.36494405924597,8.79253061038068,21.2633663196415
"1116","Kasen Wells","CF/LF/RF",10.4154776173929,1.75522802077108,0.156183598911776,0.348663886656566,10.2209282207484,16.3770107276677,5.11393623821336,2.7539920651624,8.20771462739707,12.6755531237324,40.8388784528666
